0,2.39817438623768e-05,2.45400742301134e-05
0.5,0.0124283119215901,0.0144513584328636
1,0.00996475914103308,0.0114853865147198
2,0.00637907033718007,0.00802283532740226
3,0.00586893778692417,0.00657318923830851
4,0.00517456847305851,0.00603995158310505
5,0.00483018324846785,0.00574401311227384
10,0.00361684995340168,0.00528932713178295
15,0.00324353282241167,0.0045848119164879
30,0.00139488446384837,0.00329410411274087
60,0.00161204448981785,0.00194998419704648
