0,0.000325317848410758,0.000271965198809433
0.5,NaN,NaN
1,0.00161904589893596,0.00141492532645242
2,0.0176716041098763,0.0205075177926202
3,0.0272236934385732,0.0358819612068966
4,0.0278895525291829,0.0400936052109884
5,0.0265392443144511,0.0387866480719615
10,0.0179815254951538,0.0294081002605782
15,0.0177824271385811,0.0268009800515186
30,0.0214267821067821,0.0281066341463415
60,0.0167432370718603,0.0242571957213067
