0,35.8,4.08656334834051,1.82756668824971
2,6050,1009.86162418422,451.623847908854
5,4436.2,1297.4315781574,580.229040982955
10,2987.8,763.249434981776,341.335524081511
20,2278.4,369.401949101517,165.201573842382
30,2326.2,765.950846986933,342.543632257264
45,1910.2,875.344046646803,391.4657584004
60,2288.6,1019.14169770449,455.774022954358
